,sector,export_value,output,final_demand,exporting_firms_share,usd_per_ton,supply_data_currency,cutoff,sector_code,type
955,ARM_WTP,2.3942661904334703,37.237020455872766,9.907631220722742,0.06429800669123792,1000,USD,0,WTP,transport
956,AZE_WTP,129.1604499146466,494.65521127458146,355.8710171492363,0.2611120776062138,1000,USD,0,WTP,transport
957,Africa_WTP,6443.664865382603,29342.36737975872,16686.73054779036,0.21960276013133295,1000,USD,0,WTP,transport
958,America_WTP,1283.0579896572956,2845.6047481895803,1329.2013483872659,0.4508911472942958,1000,USD,0,WTP,transport
959,Asia_WTP,16757.528146104887,334875.9252087966,194434.9708299738,0.05004100589093258,1000,USD,0,WTP,transport
960,CHN_WTP,12834.902303080571,138989.61263694055,45887.88132667669,0.0923443274614129,1000,USD,0,WTP,transport
961,Europe_WTP,13159.279347355368,228961.79194701696,163921.76489820698,0.05747369128907106,1000,USD,0,WTP,transport
962,GEO_WTP,96.66690784565938,210.3252990878237,57.125605341917876,0.45960665818568514,1000,USD,0,WTP,transport
963,KAZ_WTP,29.147322017042693,407.6607350609244,128.04998532447777,0.07149896840736124,1000,USD,0,WTP,transport
964,KGZ_WTP,4.141628113697167,18.603515945375797,2.858256174438697,0.22262609529606878,1000,USD,0,WTP,transport
965,North America_WTP,25747.166603292808,84820.45116001175,36161.99221158864,0.30354904095854657,1000,USD,0,WTP,transport
966,Oceania_WTP,984.8802100719126,12130.262359810855,5234.809263031391,0.08119199575888396,1000,USD,0,WTP,transport
967,RUS_WTP,5134.242523974995,7467.730943597612,2673.9999450411683,0.6875237689671705,1000,USD,0,WTP,transport
968,South America_WTP,5770.588954057429,31282.595918695,12607.023579393765,0.1844664352362404,1000,USD,0,WTP,transport
969,TJK_WTP,0.5442345214495802,1.04879536695276,0.3372076617565448,0.5189139260128841,1000,USD,0,WTP,transport
970,TKM_WTP,260.99206461162584,322.88762521134515,216.9450200902657,0.8083061852890592,1000,USD,0,WTP,transport
971,TUR_WTP,504.305129171237,13650.210298861808,4347.106495663762,0.03694486151713629,1000,USD,0,WTP,transport
972,UZB_WTP,132.57885470317186,805.8115185126215,672.6599832116307,0.16452836880253066,1000,USD,0,WTP,transport
973,ARM_WTR,11.547617217987016,1061.0621337090602,554.6507935649756,0.010883073527109145,1000,USD,0,WTR,utility
974,AZE_WTR,1.1346795609514284,243.72703453916543,83.44803095306602,0.004655534266425797,1000,USD,0,WTR,utility
975,Africa_WTR,114.4047295649709,57992.694095260165,15269.45731380898,0.0019727438317841727,1000,USD,0,WTR,utility
