,sector,export_value,output,final_demand,exporting_firms_share,usd_per_ton,supply_data_currency,cutoff,sector_code,type
639,KGZ_PCR,0.19838243740111558,1.5854027291613186,0.20558868905018984,0.1251306269076882,1000,USD,0,PCR,manufacturing
640,North America_PCR,1053.4164094681219,9434.078647940616,3838.8491653494643,0.11166076188034263,1000,USD,0,PCR,manufacturing
641,Oceania_PCR,102.75593528987122,496.00218778449965,194.63488432236588,0.2071683105851865,1000,USD,0,PCR,manufacturing
642,South America_PCR,436.3126521141115,17820.33473030724,14113.770460986105,0.024483976239350305,1000,USD,0,PCR,manufacturing
643,TJK_PCR,5.738184694182762,9.296727579857858,6.6998479317403605,0.6172262922509445,1000,USD,0,PCR,manufacturing
644,TKM_PCR,3.67210088142175,6.190818138459909,3.667034576849067,0.5931527625741659,1000,USD,0,PCR,manufacturing
645,TUR_PCR,147.68141928086308,399.47573811917954,107.77751430596706,0.3696880816246313,1000,USD,0,PCR,manufacturing
646,UZB_PCR,0.03339750197499182,23.03576989871324,14.903093981746125,0.0014498105390806746,1000,USD,0,PCR,manufacturing
647,ARM_PDR,0.0002074886915625854,0.632234548371077,0.035484290807397935,0.00032818309612654104,1000,USD,0,PDR,agriculture
648,AZE_PDR,0.012597421732341409,12.69008873893343,4.839782810508624,0.0009926976864781318,1000,USD,0,PDR,agriculture
649,Africa_PDR,6.104052207896065,10786.102395500882,5230.046356097058,0.0005659182514753613,1000,USD,0,PDR,agriculture
650,America_PDR,54.80810488623291,461.67509661278746,16.001106394713503,0.11871574899393185,1000,USD,0,PDR,agriculture
651,Asia_PDR,26.45478564129129,231148.96971614656,22822.715871900775,0.00011444907443791792,1000,USD,0,PDR,agriculture
652,CHN_PDR,63.449165483513305,125688.23615078506,30175.825243500505,0.0005048138746047395,1000,USD,0,PDR,agriculture
653,Europe_PDR,21.163591093165724,2905.9981763835253,42.14359714485389,0.007282726900917578,1000,USD,0,PDR,agriculture
654,GEO_PDR,0.00015137680996031504,0.26780020487617195,0.01204492326515178,0.000565260247020013,1000,USD,0,PDR,agriculture
655,KAZ_PDR,1.3272501530788592,80.01472852148831,2.6291708685705735,0.016587573033162516,1000,USD,0,PDR,agriculture
656,KGZ_PDR,0.0033106488385445743,20.378496906647506,0.09011907636197743,0.00016245795034395467,1000,USD,0,PDR,agriculture
657,North America_PDR,138.6306646668184,3528.351965829348,151.39704992579445,0.039290486326024145,1000,USD,0,PDR,agriculture
658,Oceania_PDR,0.0024805823341184354,203.82704892462607,3.4560258960766124,1.2170035072409544e-05,1000,USD,0,PDR,agriculture
659,South America_PDR,44.95349494894369,6880.893052800088,52.796359213997334,0.006533090196867755,1000,USD,0,PDR,agriculture
660,TJK_PDR,0.000728317859148342,23.513213825957326,0.1408732046433573,3.097483247246781e-05,1000,USD,0,PDR,agriculture
661,TKM_PDR,0.18423313318679033,11.677347215997605,0.18406846666796367,0.015776967985879242,1000,USD,0,PDR,agriculture
662,TUR_PDR,0.43098932102969184,399.59713191286323,3.3217362028638795,0.0010785595956771632,1000,USD,0,PDR,agriculture
663,UZB_PDR,0.09044731782507379,166.16457464920174,60.81707205824329,0.0005443237104901667,1000,USD,0,PDR,agriculture
664,ARM_PFB,0.032960593940840145,4.06904278646898,1.2214203115874107,0.008100331127125496,1000,USD,0,PFB,agriculture
665,AZE_PFB,27.09816456529699,679.214527162339,651.4406761863087,0.03989632653840494,1000,USD,0,PFB,agriculture
666,Africa_PFB,1860.6825427632468,6708.680094443567,2218.2181802450345,0.27735448949255287,1000,USD,0,PFB,agriculture
667,America_PFB,1.7787052791316946,38.371521667394106,14.988429851003499,0.04635482779519623,1000,USD,0,PFB,agriculture
668,Asia_PFB,843.5427849303834,40796.88331541261,3450.2419239692176,0.020676647733325802,1000,USD,0,PFB,agriculture
